p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.64161185607299	0.749	0.115	0	Microglia	Ptprc
0	1.63806445682656	0.609	0.059	0	Microglia	Hk2
0	1.63633910570505	0.672	0.066	0	Microglia	Fcgr1
0	1.6137198606345	0.789	0.311	0	Microglia	Cyba
0	1.60529368458913	0.881	0.466	0	Microglia	Marcks
0	1.60496828121062	0.72	0.178	0	Microglia	Man2b1
0	1.59593376144796	0.654	0.107	0	Microglia	Ltc4s
0	1.58806477933111	0.58	0.071	0	Microglia	Neurl3
0	1.58502043750836	0.765	0.259	0	Microglia	Hexa
0	1.58338075873371	0.615	0.056	0	Microglia	Rhoh
0	1.57695952744877	0.739	0.141	0	Microglia	Sirpa
0	1.56326878091216	0.863	0.539	0	Microglia	Btg2
0	1.56184674194231	0.741	0.202	0	Microglia	Zfhx3
0	1.54206599443406	0.856	0.495	0	Microglia	Zfp36
0	1.54204658777712	0.692	0.169	0	Microglia	Tmem176a
0	1.53544057172826	0.936	0.813	0	Microglia	Jun
0	1.53524368846529	0.679	0.12	0	Microglia	Golm1
0	1.52962117797101	0.761	0.273	0	Microglia	Tmem176b
0	1.52664128087363	0.692	0.154	0	Microglia	Cd52
0	1.52498207989341	0.56	0.067	0	Microglia	Cebpa
0	1.52085774004963	0.743	0.234	0	Microglia	Cebpb
0	1.51635153930491	0.531	0.064	0	Microglia	Crybb1
0	1.50954232400653	0.633	0.118	0	Microglia	Icam1
0	1.50578142611767	0.844	0.496	0	Microglia	Mcl1
0	1.4920930804284	0.504	0.104	0	Microglia	Ccl12
0	1.48812259030771	0.644	0.071	0	Microglia	Bin2
0	1.47659344412005	0.893	0.586	0	Microglia	Ctsb
0	1.47314001673144	0.632	0.086	0	Microglia	Inpp5d
0	1.47146307087828	0.63	0.069	0	Microglia	H2-DMa
0	1.46768592346371	0.638	0.076	0	Microglia	Alox5ap
0	1.46228767205391	0.646	0.076	0	Microglia	Cyth4
0	1.45353533170333	0.684	0.164	0	Microglia	Cotl1
0	1.44787617969182	0.413	0.058	0	Microglia	Rgs1
0	1.44336142127026	0.765	0.407	0	Microglia	Klf6
0	1.43685460786268	0.602	0.125	0	Microglia	Rel
0	1.43605297732178	0.608	0.075	0	Microglia	Lag3
0	1.4360257491893	0.679	0.136	0	Microglia	Lyn
0	1.43414511336688	0.603	0.059	0	Microglia	P2ry13
0	1.42898981441935	0.743	0.372	0	Microglia	Jmjd1c
0	1.42622635787668	0.576	0.212	0	Microglia	Cited2
0	1.41907022098359	0.57	0.053	0	Microglia	Ccr5
0	1.41173027042737	0.631	0.068	0	Microglia	Cd37
0	1.41075196251182	0.601	0.055	0	Microglia	Tnfaip8l2
0	1.40974489950478	0.734	0.273	0	Microglia	Scamp2
0	1.40062458208917	0.615	0.061	0	Microglia	Fam105a
0	1.39492064981258	0.707	0.217	0	Microglia	Rnase4
0	1.38977349278751	0.82	0.342	0	Microglia	Ctsh
0	1.38961843782832	0.937	0.832	0	Microglia	H3f3b
0	1.38120412649971	0.6	0.063	0	Microglia	Abi3
0	1.37763853026933	0.592	0.068	0	Microglia	Ncf1
0	1.37500554431287	0.747	0.305	0	Microglia	Srgap2
0	1.36932432949659	0.589	0.081	0	Microglia	Il10ra
0	1.36813184298056	0.793	0.394	0	Microglia	Btg1
0	1.367803789	0.669	0.126	0	Microglia	Lcp1
0	1.3582933546442	0.713	0.232	0	Microglia	Ifngr1
0	1.35307083897107	0.59	0.111	0	Microglia	Ifi30
0	1.3512258200958	0.68	0.272	0	Microglia	Herpud1
0	1.34838470298355	0.715	0.268	0	Microglia	Smap2
0	1.34833039999526	0.775	0.33	0	Microglia	Abhd12
0	1.34066454732222	0.521	0.076	0	Microglia	Nlrp3
0	1.33948483249217	0.643	0.137	0	Microglia	Entpd1
0	1.33232912625406	0.579	0.054	0	Microglia	Ppfia4
0	1.32622284699068	0.893	0.67	0	Microglia	B2m
0	1.31786816399327	0.612	0.111	0	Microglia	Syngr1
0	1.31705581135352	0.648	0.11	0	Microglia	Ptpn18
0	1.31494428463098	0.945	0.839	0	Microglia	Ftl1
0	1.30962098238559	0.623	0.097	0	Microglia	Limd2
0	1.30785584973511	0.74	0.19	0	Microglia	Cfh
0	1.2954667634834	0.514	0.051	0	Microglia	Gpr183
0	1.29314064894177	0.775	0.372	0	Microglia	Cyfip1
0	1.29184930299293	0.523	0.078	0	Microglia	Nav3
0	1.29004559263736	0.537	0.05	0	Microglia	Fgd2
0	1.28906124174123	0.58	0.069	0	Microglia	Plekho1
0	1.28826574912608	0.703	0.184	0	Microglia	Efhd2
0	1.28306035281017	0.742	0.357	0	Microglia	Ccnl1
0	1.28018869817194	0.685	0.188	0	Microglia	F11r
0	1.2758762543782	0.909	0.753	0	Microglia	Fos
0	1.27558563725076	0.669	0.216	0	Microglia	Creg1
0	1.27520982843568	0.833	0.499	0	Microglia	Ier2
0	1.2751218297449	0.603	0.103	0	Microglia	Pycard
0	1.27265350076719	0.606	0.142	0	Microglia	Tnfaip3
0	1.27093735626067	0.533	0.073	0	Microglia	Slc16a6
0	1.26796534961115	0.754	0.335	0	Microglia	Ctsa
0	1.2654694578493	0.766	0.379	0	Microglia	Mef2a
0	1.26487692335053	0.931	0.789	0	Microglia	Jund
0	1.26103836465845	0.548	0.043	0	Microglia	Susd3
0	1.25993408039636	0.585	0.141	0	Microglia	Tanc2
0	1.25734853200186	0.497	0.077	0	Microglia	Adrb2
0	1.256964587	0.682	0.329	0	Microglia	Ifrd1
0	1.25044149783586	0.534	0.063	0	Microglia	C3ar1
0	1.24756338402561	0.869	0.685	0	Microglia	Rhob
0	1.24739822213052	0.532	0.058	0	Microglia	Samsn1
0	1.24638704410033	0.566	0.061	0	Microglia	Fermt3
0	1.24129538205151	0.718	0.332	0	Microglia	Ppp1r15a
0	1.23612620981543	0.545	0.054	0	Microglia	Tmem173
0	1.23145115072622	0.575	0.061	0	Microglia	Ptpn6
0	1.23032326047445	0.738	0.31	0	Microglia	Epb41l2
0	1.22521472485231	0.825	0.477	0	Microglia	Sat1
0	1.22066277300431	0.632	0.207	0	Microglia	Ssh2
0	1.21648216218234	0.513	0.089	0	Microglia	Pag1
0	1.21543564427778	0.544	0.104	0	Microglia	Mertk
0	1.21371588416845	0.669	0.184	0	Microglia	Slco2b1
0	1.21187807297879	0.577	0.211	0	Microglia	Kdm6b
0	1.20490860292196	0.564	0.071	0	Microglia	Cmtm7
0	1.20362203215808	0.55	0.07	0	Microglia	Pde3b
0	1.20200257574858	0.569	0.115	0	Microglia	Il6ra
0	1.20031418936811	0.925	0.842	0	Microglia	Fau
0	1.19846318767283	0.677	0.241	0	Microglia	Camk1
0	1.18229842097678	0.572	0.088	0	Microglia	Maf
0	1.17953199228842	0.859	0.576	0	Microglia	Serinc3
0	1.17800375800687	0.643	0.146	0	Microglia	Ctsc
0	1.177991491	0.625	0.159	0	Microglia	Tgfb1
0	1.17223682646643	0.491	0.081	0	Microglia	Arl4c
0	1.17163867370928	0.877	0.742	0	Microglia	Rpl10
0	1.17020571587116	0.56	0.087	0	Microglia	Ncf2
0	1.16615674595464	0.468	0.053	0	Microglia	Hmha1
0	1.16177858776809	0.526	0.105	0	Microglia	Rnf19b
0	1.15844421297874	0.538	0.057	0	Microglia	Itgb2
0	1.15535514799632	0.938	0.884	0	Microglia	Rps29
0	1.1545094954982	0.621	0.215	0	Microglia	Ptpn1
0	1.15398496414315	0.493	0.136	0	Microglia	Fam46a
0	1.15209248057657	0.506	0.046	0	Microglia	Cd86
0	1.15053068708954	0.521	0.055	0	Microglia	Irf5
0	1.14913992279163	0.726	0.342	0	Microglia	Pmepa1
0	1.14741700172247	0.732	0.292	0	Microglia	Plxdc2
0	1.14364982914422	0.569	0.138	0	Microglia	Ntpcr
0	1.14174441357692	0.426	0.036	0	Microglia	Slc15a3
0	1.14088557667083	0.583	0.135	0	Microglia	Celf2
0	1.14002469294301	0.457	0.037	0	Microglia	P2ry6
0	1.13907765300348	0.868	0.735	0	Microglia	Rps11
0	1.12790331971131	0.495	0.043	0	Microglia	Blnk
0	1.12231104844756	0.943	0.893	0	Microglia	Rplp1
0	1.10704691816886	0.549	0.092	0	Microglia	Gngt2
0	1.10537794651363	0.417	0.048	0	Microglia	Casp4
0	1.09887338102594	0.519	0.058	0	Microglia	Cd33
0	1.09817775124783	0.931	0.718	0	Microglia	Psap
0	1.08662603761479	0.667	0.286	0	Microglia	Zfp36l2
0	1.08614626983083	0.849	0.634	0	Microglia	Hspa5
0	1.0850148490133	0.547	0.232	0	Microglia	Arhgap17
0	1.08366479641546	0.433	0.031	0	Microglia	Cd180
0	1.07994719417254	0.888	0.784	0	Microglia	Rps12
0	1.07643955389037	0.617	0.195	0	Microglia	Frmd4a
0	1.07465210667814	0.649	0.24	0	Microglia	Fam49b
0	1.07208117524911	0.474	0.048	0	Microglia	Csf3r
0	1.07151641690644	0.305	0.056	0	Microglia	Gm17056
0	1.06870679756628	0.454	0.035	0	Microglia	Tbxas1
0	1.0684708272835	0.6	0.181	0	Microglia	Slc29a3
0	1.06657057032938	0.491	0.041	0	Microglia	Hck
0	1.06630833813335	0.501	0.102	0	Microglia	Mylip
0	1.06618259074217	0.532	0.296	0	Microglia	Tmx4
0	1.06513092363548	0.534	0.228	0	Microglia	Gadd45b
0	1.06067159206704	0.798	0.543	0	Microglia	Clta
0	1.05839872019529	0.863	0.573	0	Microglia	Rrbp1
0	1.0548654012735	0.585	0.243	0	Microglia	Nrip1
0	1.05324794307785	0.468	0.112	0	Microglia	Ccrl2
0	1.05226033968959	0.46	0.055	0	Microglia	Pla2g15
0	1.05225464748672	0.752	0.37	0	Microglia	Clic1
0	1.05181001922484	0.75	0.432	0	Microglia	Erp29
0	1.05167612407035	0.525	0.112	0	Microglia	Rps6ka1
0	1.05000069280804	0.474	0.075	0	Microglia	Prkcd
0	1.04788237707252	0.499	0.053	0	Microglia	Fcgr2b
0	1.04647374363544	0.523	0.122	0	Microglia	Daglb
0	1.04590953307258	0.466	0.095	0	Microglia	Sowahc
0	1.0444570750875	0.424	0.046	0	Microglia	Tagap
0	1.04320715288871	0.419	0.095	0	Microglia	Trib1
0	1.04219958640216	0.536	0.082	0	Microglia	Adap2
0	1.03484988469639	0.463	0.05	0	Microglia	Dock2
0	1.03460107863305	0.455	0.033	0	Microglia	Havcr2
0	1.03395381420212	0.723	0.357	0	Microglia	Timp2
0	1.03041401167669	0.424	0.038	0	Microglia	Slc11a1
0	1.02879463149469	0.477	0.046	0	Microglia	Lat2
0	1.02829171000518	0.444	0.033	0	Microglia	Gna15
0	1.027683228	0.638	0.253	0	Microglia	Pnp
0	1.02509335693819	0.909	0.805	0	Microglia	Rps9
0	1.02215074232905	0.519	0.14	0	Microglia	Irf1
0	1.02103230247617	0.641	0.172	0	Microglia	Arhgdib
0	1.01712940160157	0.541	0.191	0	Microglia	Dusp6
0	1.01499090252415	0.732	0.272	0	Microglia	Anxa3
0	1.01241434928132	0.675	0.303	0	Microglia	Snx5
0	1.01154831194173	0.407	0.075	0	Microglia	Hmox1
0	1.010915416	0.712	0.398	0	Microglia	Tra2b
0	1.00652393874642	0.5	0.085	0	Microglia	Arrb2
0	1.00298624422786	0.457	0.048	0	Microglia	Adgre1
0	1.00178824756804	0.854	0.733	0	Microglia	Rpl39
0	1.00062476508397	0.749	0.47	0	Microglia	Zfp36l1
0	-1.000710326	0.221	0.422	0	Microglia	S100a1
0	-1.002021285	0.065	0.253	0	Microglia	Csrp2
0	-1.00548152	0.158	0.414	0	Microglia	Osbpl1a
0	-1.008590078	0.089	0.33	0	Microglia	Cadm4
0	-1.009611396	0.053	0.296	0	Microglia	Plat
0	-1.014495153	0.117	0.305	0	Microglia	Fa2h
0	-1.02514633	0.11	0.29	0	Microglia	Tmem151a
0	-1.02730208	0.068	0.316	0	Microglia	Nap1l5
0	-1.029169869	0.151	0.353	0	Microglia	Idi1
0	-1.029246277	0.665	0.701	0	Microglia	Dynll1
0	-1.032395879	0.088	0.36	0	Microglia	Elovl7
0	-1.03553997	0.105	0.387	0	Microglia	Arap2
0	-1.035584196	0.071	0.374	0	Microglia	Limch1
0	-1.036180316	0.674	0.736	0	Microglia	Cox6c
0	-1.038704012	0.065	0.317	0	Microglia	Kif21a
0	-1.043871641	0.105	0.301	0	Microglia	Bcas1
0	-1.052427961	0.079	0.341	0	Microglia	Ppp1r16b
0	-1.055222161	0.103	0.396	0	Microglia	Cystm1
0	-1.056841294	0.11	0.308	0	Microglia	Efnb3
0	-1.064108495	0.123	0.332	0	Microglia	Tppp3
0	-1.069067336	0.804	0.823	0	Microglia	Tuba1a
0	-1.088059531	0.128	0.331	0	Microglia	Gpr37
0	-1.091982583	0.134	0.321	0	Microglia	Tmem88b
0	-1.092325483	0.1	0.291	0	Microglia	Elavl3
0	-1.093068537	0.234	0.438	0	Microglia	Gstm5
0	-1.1026292	0.139	0.336	0	Microglia	Abca2
0	-1.107514224	0.235	0.415	0	Microglia	Msmo1
0	-1.109160332	0.129	0.341	0	Microglia	Nfasc
0	-1.111979933	0.143	0.344	0	Microglia	Igf1r
0	-1.129202005	0.083	0.282	0	Microglia	Cntn2
0	-1.130756688	0.133	0.398	0	Microglia	Tpm1
0	-1.134024438	0.078	0.254	0	Microglia	Hes1
0	-1.139387696	0.095	0.323	0	Microglia	Map1a
0	-1.148735995	0.263	0.457	0	Microglia	Anxa5
0	-1.158333282	0.16	0.395	0	Microglia	Agpat4
0	-1.158691073	0.094	0.298	0	Microglia	Rgcc
0	-1.17044769	0.146	0.389	0	Microglia	Kcnj10
0	-1.182744563	0.097	0.333	0	Microglia	Plpp3
0	-1.188167684	0.15	0.333	0	Microglia	Hcn2
0	-1.189085717	0.115	0.342	0	Microglia	Phyhipl
0	-1.190192619	0.054	0.288	0	Microglia	Sox2
0	-1.191814558	0.134	0.324	0	Microglia	Cpe
0	-1.204507506	0.127	0.361	0	Microglia	Pcsk1n
0	-1.210782961	0.108	0.42	0	Microglia	Mast4
0	-1.213702903	0.106	0.286	0	Microglia	Ifitm2
0	-1.225714154	0.1	0.448	0	Microglia	Klf9
0	-1.226733159	0.098	0.394	0	Microglia	Ncam1
0	-1.228553214	0.183	0.358	0	Microglia	Arl4a
0	-1.229793458	0.078	0.279	0	Microglia	Utrn
0	-1.236723334	0.076	0.379	0	Microglia	Dnm3
0	-1.241485067	0.122	0.304	0	Microglia	Ttyh1
0	-1.261534599	0.055	0.272	0	Microglia	Ahnak
0	-1.264114141	0.103	0.303	0	Microglia	Htra1
0	-1.26732515	0.158	0.497	0	Microglia	Thra
0	-1.276860916	0.121	0.39	0	Microglia	Gstm1
0	-1.28053844	0.053	0.262	0	Microglia	Col4a1
0	-1.281314116	0.099	0.325	0	Microglia	Mapt
0	-1.291769863	0.303	0.501	0	Microglia	Prdx6
0	-1.2992586	0.538	0.644	0	Microglia	Ywhaq
0	-1.302295831	0.111	0.329	0	Microglia	Edil3
0	-1.303670654	0.206	0.453	0	Microglia	Grb14
0	-1.308506528	0.132	0.329	0	Microglia	Aspa
0	-1.31379799	0.213	0.418	0	Microglia	Ank2
0	-1.313848728	0.072	0.446	0	Microglia	Nfib
0	-1.349234541	0.409	0.628	0	Microglia	Sepw1
0	-1.349989206	0.063	0.256	0	Microglia	9430020K01Rik
0	-1.354070787	0.076	0.265	0	Microglia	Esam
0	-1.357250728	0.106	0.322	0	Microglia	Gsta4
0	-1.363478543	0.224	0.467	0	Microglia	Csrp1
0	-1.369175363	0.349	0.62	0	Microglia	Aplp2
0	-1.372555557	0.055	0.317	0	Microglia	Syne1
0	-1.373606524	0.32	0.593	0	Microglia	Zbtb20
0	-1.374863106	0.143	0.398	0	Microglia	Shisa4
0	-1.383778067	0.087	0.29	0	Microglia	Ablim1
0	-1.386511912	0.066	0.267	0	Microglia	Itih5
0	-1.387970026	0.122	0.519	0	Microglia	Nedd4
0	-1.394194121	0.078	0.345	0	Microglia	Timp3
0	-1.403171663	0.19	0.476	0	Microglia	Ndrg1
0	-1.403879433	0.241	0.517	0	Microglia	S100a16
0	-1.406995842	0.13	0.371	0	Microglia	Pcdh9
0	-1.407582743	0.312	0.475	0	Microglia	S100b
0	-1.412556573	0.644	0.712	0	Microglia	Sept7
0	-1.413155977	0.106	0.336	0	Microglia	Ank3
0	-1.423144279	0.228	0.421	0	Microglia	Cmtm5
0	-1.434967139	0.428	0.533	0	Microglia	Fabp5
0	-1.459824453	0.097	0.328	0	Microglia	Slc9a3r2
0	-1.464038663	0.355	0.518	0	Microglia	Hmgcs1
0	-1.489420419	0.519	0.63	0	Microglia	Stmn1
0	-1.490758083	0.086	0.294	0	Microglia	Vwa1
0	-1.491513182	0.127	0.349	0	Microglia	Gjc3
0	-1.493842007	0.118	0.527	0	Microglia	Fermt2
0	-1.496905502	0.096	0.345	0	Microglia	Epas1
0	-1.502016422	0.168	0.421	0	Microglia	Ttll7
0	-1.506149446	0.228	0.43	0	Microglia	Olig1
0	-1.507838732	0.21	0.459	0	Microglia	Pllp
0	-1.508618418	0.317	0.468	0	Microglia	Gsn
0	-1.525818344	0.176	0.371	0	Microglia	Ndrg2
0	-1.554507254	0.118	0.39	0	Microglia	Crip2
0	-1.55513363	0.107	0.289	0	Microglia	Egfl7
0	-1.572903632	0.202	0.498	0	Microglia	Acsl3
0	-1.592542621	0.324	0.529	0	Microglia	Enpp2
0	-1.593888522	0.112	0.345	0	Microglia	Tm4sf1
0	-1.594151799	0.107	0.297	0	Microglia	Slco1c1
0	-1.597188239	0.169	0.375	0	Microglia	Pex5l
0	-1.604264782	0.129	0.3	0	Microglia	Ramp2
0	-1.61956484	0.202	0.391	0	Microglia	Mt2
0	-1.621716781	0.326	0.536	0	Microglia	Fez1
0	-1.622544765	0.357	0.482	0	Microglia	Tubb4a
0	-1.626910493	0.442	0.565	0	Microglia	Mobp
0	-1.640464986	0.311	0.476	0	Microglia	Ugt8a
0	-1.655031237	0.217	0.421	0	Microglia	Vim
0	-1.657352823	0.355	0.479	0	Microglia	Mog
0	-1.672084438	0.281	0.469	0	Microglia	Tspan2
0	-1.677198729	0.308	0.459	0	Microglia	Ermn
0	-1.680129074	0.286	0.582	0	Microglia	Gng11
0	-1.702204094	0.168	0.441	0	Microglia	Ptprd
0	-1.706744133	0.592	0.679	0	Microglia	Cryab
0	-1.717276631	0.224	0.595	0	Microglia	Prnp
0	-1.727563228	0.159	0.378	0	Microglia	Id3
0	-1.731338705	0.568	0.724	0	Microglia	App
0	-1.752259204	0.478	0.579	0	Microglia	Cldn11
0	-1.761273083	0.271	0.504	0	Microglia	Slc2a1
0	-1.76485839	0.372	0.596	0	Microglia	Kif1b
0	-1.766950038	0.711	0.817	0	Microglia	Apod
0	-1.767513548	0.621	0.775	0	Microglia	Scd2
0	-1.768485835	0.399	0.566	0	Microglia	Syt11
0	-1.785070314	0.111	0.375	0	Microglia	Pcp4l1
0	-1.786008129	0.399	0.547	0	Microglia	Ifitm3
0	-1.787821036	0.158	0.335	0	Microglia	Id1
0	-1.802734334	0.772	0.81	0	Microglia	Mbp
0	-1.804859962	0.682	0.727	0	Microglia	Cnp
0	-1.80880127	0.251	0.485	0	Microglia	Tsc22d1
0	-1.866539316	0.07	0.345	0	Microglia	Cald1
0	-1.868700627	0.353	0.598	0	Microglia	Sept4
0	-1.885390752	0.474	0.655	0	Microglia	Car2
0	-1.904857315	0.137	0.322	0	Microglia	Slco1a4
0	-1.937094716	0.353	0.594	0	Microglia	Gpm6b
0	-1.943751389	0.611	0.647	0	Microglia	Mag
0	-1.955098335	0.176	0.389	0	Microglia	Hspb1
0	-1.957962837	0.948	0.949	0	Microglia	Ptgds
0	-1.96653947	0.87	0.853	0	Microglia	Bsg
0	-2.028572371	0.132	0.341	0	Microglia	Spock2
0	-2.042090579	0.784	0.856	0	Microglia	Dbi
0	-2.10826051	0.562	0.683	0	Microglia	Aplp1
0	-2.150972112	0.998	0.998	0	Microglia	Plp1
0	-2.195545726	0.228	0.634	0	Microglia	Sptbn1
0	-2.209062674	0.21	0.455	0	Microglia	Pltp
0	-2.214818164	0.467	0.598	0	Microglia	Mt3
0	-2.236782847	0.325	0.511	0	Microglia	Atp1a2
0	-2.242889859	0.133	0.313	0	Microglia	Cxcl12
0	-2.247297453	0.663	0.776	0	Microglia	Mal
0	-2.250138241	0.419	0.7	0	Microglia	Sparcl1
0	-2.274259052	0.377	0.694	0	Microglia	Ptn
0	-2.282354326	0.307	0.472	0	Microglia	Ly6c1
0	-2.353478629	0.317	0.468	0	Microglia	Cldn5
0	-2.409085873	0.158	0.356	0	Microglia	Flt1
0	-2.510034851	0.207	0.434	0	Microglia	Igfbp7
1.22541909975861e-307	-2.262845263	0.277	0.434	3.43092839550415e-303	Microglia	Itm2a
2.06609160055226e-305	-1.689098142	0.116	0.283	5.78464326322623e-301	Microglia	Car4
5.83159488255271e-300	-1.490311254	0.314	0.448	1.63272993521711e-295	Microglia	Stmn4
2.16662362535156e-297	-1.478393405	0.497	0.586	6.06611282625929e-293	Microglia	Qdpr
2.46031642930657e-293	-1.367427347	0.118	0.288	6.88839393877252e-289	Microglia	Gja1
5.27691811089168e-291	-1.022681121	0.101	0.264	1.47743153268745e-286	Microglia	Hapln2
5.44257525871255e-281	-1.315544955	0.362	0.482	1.52381222093434e-276	Microglia	Ppp1r14a
7.15310906821289e-273	-1.708417272	0.15	0.306	2.00272747691825e-268	Microglia	Pglyrp1
1.42794367759042e-272	-1.000694044	0.442	0.535	3.99795670851765e-268	Microglia	Tspan3
6.1557755308535e-272	-1.61303428	0.163	0.327	1.72349403312836e-267	Microglia	Atp1b2
9.64693254283447e-262	-1.109748118	0.131	0.281	2.7009481733428e-257	Microglia	Kitl
3.81171012007948e-244	-1.68057848	0.188	0.336	1.06720259941985e-239	Microglia	Clu
7.04328035869018e-244	-2.034598916	0.266	0.397	1.97197763482608e-239	Microglia	Ly6a
7.81277970854186e-236	-1.427698763	0.129	0.274	2.18742206279755e-231	Microglia	Chchd10
6.13107356128282e-222	-1.602812369	0.15	0.289	1.71657797568796e-217	Microglia	Ctla2a
2.91134734646002e-221	-1.010796411	0.269	0.393	8.15119030061877e-217	Microglia	Josd2
7.94534968379828e-220	-1.042419039	0.363	0.469	2.22453900446984e-215	Microglia	Tulp4
4.55077228820044e-207	-1.030308193	0.159	0.29	1.27412522525036e-202	Microglia	S1pr1
7.97874128386904e-205	-1.935802123	0.252	0.389	2.23388798465765e-200	Microglia	Slc1a2
6.97248121975225e-203	-1.717109492	0.28	0.416	1.95215529190623e-198	Microglia	Aldoc
1.78237263348051e-194	-1.497295575	0.135	0.265	4.99028689921872e-190	Microglia	Slc4a4
3.38160494256541e-185	-1.081713646	0.585	0.58	9.46781751819464e-181	Microglia	Gatm
3.87193229425304e-181	-1.407103154	0.264	0.372	1.08406360374497e-176	Microglia	Opalin
5.85581238669066e-166	-1.580143745	0.167	0.287	1.63951035202565e-161	Microglia	Aqp4
1.40450238744722e-162	-1.349555265	0.134	0.251	3.93232578437473e-158	Microglia	Gpr37l1
1.99878903237264e-157	-1.087920993	0.275	0.369	5.59620953283693e-153	Microglia	Pdlim2
4.51813495764905e-151	-1.047555992	0.54	0.557	1.26498742544258e-146	Microglia	Sirt2
9.78586470523178e-149	-2.055314559	0.232	0.339	2.73984640017079e-144	Microglia	Nnat
1.67845480029058e-144	-1.259727555	0.788	0.787	4.69933774985357e-140	Microglia	Mt1
2.64650133134179e-101	-1.062170836	0.198	0.276	7.40967442749075e-97	Microglia	Abcg2
8.85932729064184e-90	-2.882030607	0.182	0.263	2.4804344548339e-85	Microglia	Vtn
0	4.35641850599503	0.425	0.003	0	Monocytes	Ly6d
0	4.21999092492832	0.435	0.003	0	Monocytes	Cd79a
0	3.70448930751812	0.421	0.019	0	Monocytes	H2-Aa
0	3.40056347059719	0.469	0.039	0	Monocytes	Cd79b
0	3.24958437230619	0.363	0.018	0	Monocytes	H2-Eb1
0	3.24353622797833	0.353	0.001	0	Monocytes	Ms4a1
0	3.14589871592662	0.363	0.011	0	Monocytes	Vpreb3
0	3.07654149158972	0.507	0.013	0	Monocytes	Plac8
0	2.87747023990016	0.373	0.003	0	Monocytes	Hp
0	2.43879032922304	0.455	0.024	0	Monocytes	Cybb
0	2.39780573465723	0.572	0.004	0	Monocytes	Napsa
0	2.27995664083612	0.64	0.011	0	Monocytes	Cytip
0	2.22528472351104	0.404	0.012	0	Monocytes	Ptprcap
0	2.12274512352081	0.271	0.012	0	Monocytes	Ly6c2
0	1.79217981458275	0.401	0.007	0	Monocytes	Stap1
0	1.7064809731511	0.315	0.006	0	Monocytes	Gda
0	1.68822059883606	0.363	0.021	0	Monocytes	Ltb
0	1.63701864892406	0.312	0.002	0	Monocytes	Plbd1
0	1.55871833846422	0.308	0.006	0	Monocytes	Siglecg
0	1.50659684237772	0.288	0.011	0	Monocytes	H2-DMb2
0	1.49145658184175	0.274	0.003	0	Monocytes	Mzb1
0	1.40935981020703	0.277	0.002	0	Monocytes	Mcemp1
0	1.35496225790141	0.387	0.025	0	Monocytes	Arhgap15
0	1.29353056848329	0.295	0.015	0	Monocytes	Cyp4f18
0	1.24828054519206	0.25	0.009	0	Monocytes	Emb
1.21924001713212e-297	1.46012717543962	0.264	0.012	3.4136281999665e-293	Monocytes	Cd69
8.63768294729987e-274	1.29994939160876	0.25	0.012	2.41837847158502e-269	Monocytes	Tnfrsf13c
1.1029737053284e-273	1.05465815197509	0.315	0.019	3.08810578017846e-269	Monocytes	AB124611
1.41411334436995e-268	2.56956794196716	0.692	0.104	3.95923454156699e-264	Monocytes	Lsp1
1.65338866739483e-262	2.54931089029939	0.291	0.017	4.62915759097205e-258	Monocytes	Anxa1
1.5273633226891e-237	1.83291640971538	0.267	0.016	4.27631183086494e-233	Monocytes	Ifitm6
5.8915893735187e-235	1.39942127166991	0.339	0.026	1.64952719279776e-230	Monocytes	Cd44
9.0593736110102e-225	3.6524030829065	0.442	0.047	2.53644342361064e-220	Monocytes	H2-Ab1
2.46539554075613e-205	2.32050635026118	0.716	0.146	6.90261443500901e-201	Monocytes	Rac2
4.84179316607296e-201	1.26217934590156	0.271	0.019	1.35560525063711e-196	Monocytes	Pygl
1.93811919134339e-190	2.30317242901688	0.695	0.145	5.42634611192324e-186	Monocytes	Stk17b
3.91371787056882e-184	1.25151482416909	0.318	0.029	1.09576272940186e-179	Monocytes	Pirb
4.34839670008579e-176	5.03124789532538	0.596	0.115	1.21746410809002e-171	Monocytes	Cd74
2.03391880600767e-153	2.26168884015175	0.836	0.282	5.69456587306028e-149	Monocytes	Coro1a
3.41534107931548e-150	1.00081860068045	0.318	0.035	9.56227195386747e-146	Monocytes	Rnase6
9.04383506734242e-150	1.02411207109025	0.274	0.026	2.53209294215453e-145	Monocytes	Pyhin1
1.07721412286894e-147	2.18945831659254	0.377	0.05	3.01598410120846e-143	Monocytes	Lgals3
2.46540908728606e-147	1.36697369881212	0.366	0.046	6.90265236258351e-143	Monocytes	Mndal
4.05418761021499e-146	2.77356287370883	0.805	0.281	1.13509144710799e-141	Monocytes	Cd52
1.1197815879862e-143	1.40628503141857	0.5	0.09	3.13516449004378e-139	Monocytes	Ncf4
2.44846343378247e-135	1.35250026453319	0.356	0.047	6.85520792190416e-131	Monocytes	Ifi203
